"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1989-01","Montréal","","Dollars","81","units ","0","v812699","3","140.00","","","","2"
"1989-01","Ottawa","","Dollars","81","units ","0","v812698","4","140.10","","","","2"
"1989-01","Toronto","","Dollars","81","units ","0","v812697","5","164.90","","","","2"
"1989-01","Winnipeg","","Dollars","81","units ","0","v812696","6","160.80","","","","2"
"1989-01","Saskatoon","","Dollars","81","units ","0","v812695","7","152.60","","","","2"
"1989-01","Regina","","Dollars","81","units ","0","v812694","8","155.20","","","","2"
"1989-01","Calgary","","Dollars","81","units ","0","v812693","9","153.10","","","","2"
"1989-01","Edmonton","","Dollars","81","units ","0","v812692","10","151.00","","","","2"
"1989-01","Vancouver","","Dollars","81","units ","0","v812691","11","193.10","","","","2"
"1989-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","174.10","","","","2"
"1989-04","Halifax","","Dollars","81","units ","0","v812700","2","161.20","","","","2"
"1989-04","Montréal","","Dollars","81","units ","0","v812699","3","155.10","","","","2"
"1989-04","Ottawa","","Dollars","81","units ","0","v812698","4","155.40","","","","2"
"1989-04","Toronto","","Dollars","81","units ","0","v812697","5","181.60","","","","2"
"1989-04","Winnipeg","","Dollars","81","units ","0","v812696","6","175.50","","","","2"
"1989-04","Saskatoon","","Dollars","81","units ","0","v812695","7","167.90","","","","2"
"1989-04","Regina","","Dollars","81","units ","0","v812694","8","168.90","","","","2"
"1989-04","Calgary","","Dollars","81","units ","0","v812693","9","173.50","","","","2"
"1989-04","Edmonton","","Dollars","81","units ","0","v812692","10","170.50","","","","2"
"1989-04","Vancouver","","Dollars","81","units ","0","v812691","11","209.70","","","","2"
"1989-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","184.00","","","","2"
"1989-07","Halifax","","Dollars","81","units ","0","v812700","2","166.10","","","","2"
"1989-07","Montréal","","Dollars","81","units ","0","v812699","3","162.70","","","","2"
"1989-07","Ottawa","","Dollars","81","units ","0","v812698","4","159.70","","","","2"
"1989-07","Toronto","","Dollars","81","units ","0","v812697","5","193.10","","","","2"
"1989-07","Winnipeg","","Dollars","81","units ","0","v812696","6","180.10","","","","2"
"1989-07","Saskatoon","","Dollars","81","units ","0","v812695","7","175.80","","","","2"
"1989-07","Regina","","Dollars","81","units ","0","v812694","8","180.30","","","","2"
"1989-07","Calgary","","Dollars","81","units ","0","v812693","9","181.10","","","","2"
"1989-07","Edmonton","","Dollars","81","units ","0","v812692","10","183.20","","","","2"
"1989-07","Vancouver","","Dollars","81","units ","0","v812691","11","224.60","","","","2"
"1989-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","179.20","","","","2"
"1989-10","Halifax","","Dollars","81","units ","0","v812700","2","164.20","","","","2"
"1989-10","Montréal","","Dollars","81","units ","0","v812699","3","156.60","","","","2"
"1989-10","Ottawa","","Dollars","81","units ","0","v812698","4","155.40","","","","2"
