"REF_DATE","GEO","DGUID","Sector","Fare type group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-04","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","","F","","t","2"
"2018-04","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","298.70","","","t","2"
"2018-04","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","159.30","","","t","2"
"2018-04","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","153.40","","","t","2"
"2018-04","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","114.40","","","","2"
"2018-04","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2018-04","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","208.00","","","t","2"
"2018-04","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","113.10","","","t","2"
"2018-04","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","128.80","","","t","2"
"2018-04","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","203.40","","","","2"
"2018-04","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","","F","","t","2"
"2018-04","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","391.20","","","t","2"
"2018-04","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","201.10","","","t","2"
"2018-04","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","171.10","","","t","2"
"2018-04","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","283.00","","","","2"
"2018-04","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","","F","","t","2"
"2018-04","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","554.80","E","","t","2"
"2018-04","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","279.40","","","t","2"
"2018-04","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","192.30","","","t","2"
"2018-07","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","244.50","","","","2"
"2018-07","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","","F","","t","2"
"2018-07","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","369.70","","","t","2"
"2018-07","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","242.90","","","t","2"
"2018-07","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","181.20","E","","t","2"
"2018-07","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","167.50","","","","2"
"2018-07","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","","F","","t","2"
"2018-07","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","","F","","t","2"
"2018-07","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","165.60","","","t","2"
"2018-07","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","175.20","E","","t","2"
"2018-07","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","111.90","","","","2"
"2018-07","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2018-07","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","","F","","t","2"
"2018-07","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","110.20","","","t","2"
"2018-07","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","150.10","E","","t","2"
"2018-07","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","209.70","","","","2"
"2018-07","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","","F","","t","2"
"2018-07","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","","F","","t","2"
"2018-07","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","207.50","","","t","2"
"2018-07","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","192.60","E","","t","2"
"2018-07","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","325.00","","","","2"
"2018-07","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","","F","","t","2"
"2018-07","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","575.10","","","t","2"
"2018-07","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","322.60","","","t","2"
"2018-07","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","209.00","E","","t","2"
"2018-10","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","224.60","","","","2"
"2018-10","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","","F","","t","2"
"2018-10","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","341.80","E","","t","2"
"2018-10","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","222.30","","","t","2"
"2018-10","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","128.70","E","","t","2"
"2018-10","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","167.00","","","","2"
"2018-10","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","","F","","t","2"
"2018-10","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","","F","","t","2"
"2018-10","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","165.60","","","t","2"
"2018-10","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","112.00","E","","t","2"
"2018-10","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","123.00","","","","2"
"2018-10","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2018-10","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","","F","","t","2"
"2018-10","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","121.50","","","t","2"
"2018-10","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","","F","","t","2"
"2018-10","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","213.10","","","","2"
"2018-10","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","","F","","t","2"
"2018-10","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","","F","","t","2"
"2018-10","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","211.60","","","t","2"
"2018-10","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","","F","","t","2"
"2018-10","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","281.60","","","","2"
"2018-10","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","","F","","t","2"
"2018-10","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","502.80","E","","t","2"
"2018-10","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","277.40","","","t","2"
"2018-10","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","195.10","E","","t","2"
"2019-01","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","233.90","","","","2"
"2019-01","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","165.50","","","","2"
"2019-01","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","119.10","","","","2"
"2019-01","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","217.10","","","","2"
"2019-01","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","286.90","","","","2"
"2019-04","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units","0","v53508617","1.1.1","239.30","","","","2"
"2019-04","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units","0","v53508622","1.2.1","176.60","","","","2"
"2019-04","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units","0","v53508627","1.3.1","125.80","","","","2"
"2019-04","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units","0","v53508632","1.4.1","224.50","","","","2"
"2019-04","Canada","2016A000011124","International","All fare groups","Dollars","81","units","0","v53508637","1.5.1","300.60","","","","2"
